,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,transcript_number
97,0.0,0.0,0.0,0.0,0.12180243645395551,0.0,0.0,0.0,0.0,0.02974238565989903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06196613609790802,0.0,0.0,0.0,0.0,0.0,0.0,97
98,0.0,0.0,0.0,0.0,0.18079615774608793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044451744783492314,0.0,0.04546555167152768,0.0,0.0,0.0,0.0,98
99,0.0,0.0,0.0,0.0,0.07944800811154502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11510748948369708,0.0,0.061949734176908224,0.0,0.0,0.0,0.0,99
100,0.0,0.0,0.0,0.0,0.22013983641351972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12304752469062805,0.0,0.011660315309252057,0.0,0.0,0.02501141003199986,0.0,100
101,0.0,0.0,0.0,0.0,0.08824833234151204,0.0,0.03059010278610956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04347198350088937,0.0,0.039534951959337504,0.0,0.0,0.0,0.0,101
102,0.0,0.0,0.0,0.0,0.15284122797575864,0.03593807328831066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07642433047294617,0.0,0.0,0.0,0.0,0.0,0.0,102
103,0.020911055642205315,0.0,0.0,0.0,0.04950578631581487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07209370104042259,0.0,0.02792516431292972,0.0,0.0,0.0,0.0,103
104,0.0,0.0,0.0,0.0,0.19043216974504532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08024283570628013,0.0,0.018936337963227304,0.0,0.0,0.0,0.0,104
105,0.0,0.0,0.0,0.0,0.2392962700442264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11216723134643153,0.0,0.10797124473672164,0.0,0.0,0.0,0.0,105
106,0.0,0.0,0.0,0.0,0.07343881018459797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09412218350917101,0.0,0.02952154539525509,0.0,0.0,0.0,0.0,106
107,0.0,0.0,0.0,0.0,0.11284987964937764,0.0,0.0,0.0,0.028217036877909014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015199921784862395,0.0,0.0,0.0,0.0,107
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02389067852938617,0.0,0.011319328237462926,0.0,0.0,0.0,0.0,108
109,0.03399532515069713,0.0,0.0,0.0,0.17308992536171622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10856881608133731,0.0,0.09831533483836961,0.0,0.0,0.0,0.0,109
110,0.0,0.0,0.0,0.0,0.1581556730800205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10062305794821845,0.0,0.0,0.0,0.0,0.0,0.0,110
111,0.0,0.0,0.0,0.0,0.09805032445324792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12399735715654162,0.0,0.0730638239118788,0.0,0.0,0.0,0.0,111
112,0.033723273277282716,0.0,0.0,0.0,0.06406150341033935,0.0,0.0,0.0,0.020645954608917237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09985339164733886,0.0,0.0,0.0,0.0,0.0,0.0,112
113,0.0,0.0,0.0,0.0,0.09370040893554688,0.0,0.0,0.0,0.0,0.04378906488418579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06490680873394013,0.0,0.0389485627412796,0.0,0.0,0.0,0.0,113
114,0.0,0.0,0.0,0.0,0.04525129955548506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015731232670637276,0.0,0.0,0.0,0.0,0.0,0.07090246677398682,0.0,0.0,0.0,0.0,0.0,0.0,114
115,0.0,0.0,0.0,0.0,0.05442555134113018,0.0,0.0,0.029480613194979154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046851192529384904,0.0,0.04021011522183052,0.0,0.0,0.0,0.0,115
116,0.0,0.0,0.0,0.022616282981984755,0.15147217056330511,0.0,0.0,0.0,0.0,0.009619737372678868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027746053302989286,0.0,0.040608466548078204,0.0,0.0,0.0,0.0,116
117,0.06403226086071559,0.0,0.0,0.0,0.21151359166417802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059135179434503825,0.0,0.0,0.0,0.0,0.0,0.0,117
118,0.019339286468245766,0.0,0.0,0.0,0.05937380140477961,0.0,0.024018173868005924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03861805525693027,0.0,0.0,0.0,0.0,0.0,0.0,118
119,0.0,0.0,0.0,0.0,0.09846232882861433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034341555217216754,0.0,0.0,0.0,0.0,119
120,0.0,0.0,0.0,0.0,0.05400737546957456,0.0,0.0,0.0,0.0,0.011566296219825745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07594573268523583,0.0,0.024288674959769614,0.0,0.0,0.0,0.0,120
121,0.0,0.0,0.0,0.0,0.0,0.04167892430957995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121
122,0.0,0.0,0.0,0.0,0.1373923122882843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04160415530204773,0.0,0.0,0.0,0.0,0.0,0.0,122
123,0.0,0.0,0.0,0.0,0.1353071928024292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04243467883630232,0.0,0.0,0.0,0.0,0.0,0.0,123
124,0.0,0.0,0.0,0.0,0.04326537094618145,0.032746315002441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10413359654577155,0.0,0.0,0.0,0.0,0.0,0.0,124
125,0.0,0.0,0.0,0.0,0.049214291075865425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020129637171824772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04041151081522306,0.0,0.0,0.0,0.0,125
126,0.03928227186203003,0.0,0.0,0.0,0.1133185374736786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015300697088241577,0.0,0.0,0.0,0.0,0.016972378492355347,0.0,0.05082430720329285,0.016638444662094118,0.0,0.0,0.0,126
127,0.01854318380355835,0.0,0.0,0.0,0.10067940711975097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07809874534606934,0.0,0.07378937363624573,0.0,0.0,0.0,0.0,127
128,0.0,0.0,0.0,0.0,0.06915063961692479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035496595113173775,0.0,0.032360895820285965,0.0,0.0,0.0,0.0,128
129,0.0,0.0,0.0,0.0,0.08686425178139298,0.0,0.03471858854647036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019001914395226374,0.0,0.0,0.0,0.0,0.10594444032068606,0.0,0.019906357482627587,0.0,0.0,0.0,0.0,129
130,0.0,0.0,0.0,0.0,0.17019757429758708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03249954581260681,0.0,0.0,0.0,0.0,0.0,0.0,130
131,0.0,0.0,0.0,0.0,0.07254100129717872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03762994777588617,0.0,0.017838696638743084,0.0,0.0,0.0,0.0,131
132,0.0,0.0,0.0,0.0,0.11620489716529846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049308083057403564,0.0,0.029809287786483764,0.0,0.0,0.0,0.0,132
133,0.0,0.0,0.0,0.0,0.07730349427775333,0.07015568174813923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07005147400655244,0.0,0.057073702937678286,0.0,0.0,0.0,0.0,133
134,0.0,0.0,0.0,0.0,0.07690523106318253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038259957845394425,0.0,0.011730127609693088,0.0,0.0,0.0,0.0,134
135,0.0,0.0,0.0,0.0,0.045544037222862245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030173298716545106,0.0,0.0,0.0,0.0,0.0,0.0,135
136,0.0,0.0,0.0,0.0,0.16029904584089916,0.0,0.0,0.016240015625953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07977726856867472,0.0,0.0,0.0,0.0,0.0,0.0,136
137,0.012337243556976319,0.0,0.0,0.0,0.1638564666112264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02991137107213338,0.0,0.030779772996902467,0.0,0.0,0.0,0.0,137
138,0.010858206330118952,0.0,0.0,0.0,0.08064219033395922,0.0,0.017563315662177833,0.0,0.0,0.0,0.052915065675168425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013735413551330566,0.0,0.0,0.0,0.0,0.0,0.0,138
139,0.0,0.0,0.0,0.0,0.014777766032652422,0.015793708237734707,0.0,0.0,0.0,0.017499797723510048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03515208851207386,0.0,0.05608195879242637,0.0,0.0,0.0,0.0,139
140,0.0,0.0,0.0,0.0,0.20683810942702824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06003182546959983,0.0,0.010599790347947015,0.0,0.0,0.0,0.0,140
141,0.0,0.0,0.0,0.0,0.03380170822143555,0.0,0.01999241590499878,0.0,0.026479573249816896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11050853967666625,0.0,0.0,0.0,0.0,141
142,0.04178404524212792,0.0,0.0,0.0,0.17949887968245007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733325027284168,0.0,0.0,0.0,0.0,0.0,0.0,142
143,0.01373701485303732,0.0,0.0,0.0,0.07556722943599407,0.0,0.0,0.0,0.0,0.0,0.03799408903488746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03731446541272677,0.0,0.0,0.0,0.0,143
144,0.0,0.0,0.0,0.0,0.14429783821105957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03591410650147332,0.0,0.0,0.0,0.0,144
145,0.0,0.0,0.0,0.0,0.0,0.0,0.02821264021536883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306278993101681,0.0,0.0,0.0,0.0,145
146,0.0,0.0,0.0,0.0,0.06945529460906982,0.015399293899536133,0.0,0.0,0.0,0.05169767141342163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01203741431236267,0.0,0.0,0.0,0.0,146
147,0.0,0.0,0.0,0.0,0.07060329042948209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03647507383273198,0.0,0.022780317526597243,0.0,0.0,0.0,0.0,147
148,0.0,0.0,0.0,0.0,0.05127459764480591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06566256420178847,0.0,0.0,0.0,0.0,148
149,0.0,0.0,0.0,0.0,0.042675492438403045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02270263433456421,0.0,0.0,0.0,0.0,0.0,0.0,149
150,0.0,0.0,0.0,0.0,0.05442514684465197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03625627579512419,0.0,0.0,0.0,0.0,150
151,0.0,0.0,0.0,0.0,0.16720738581248693,0.0,0.0,0.0,0.0,0.05178512100662504,0.022492870688438416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037382934774671285,0.0,0.02545442964349474,0.0,0.0,0.0,0.0,151
152,0.0,0.0,0.0,0.0,0.11389704725959084,0.0,0.0,0.0,0.0,0.0,0.029908754608847878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028178820104310005,0.0,0.013542468800689236,0.0,0.0,0.0,0.0,152
153,0.05876461588419401,0.0,0.0,0.0,0.0740870489523961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037426070525096014,0.0,0.0,0.0,0.0,153
154,0.0,0.0,0.0,0.0,0.12465991194431598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055721172919640176,0.0,0.0,0.0,0.0,0.0,0.0,154
155,0.0,0.0,0.0,0.0,0.04725704122992123,0.0,0.0554923695676467,0.0,0.041532597121070415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03369284377378576,0.0,0.0,0.0,0.0,155
156,0.0,0.0,0.0,0.0,0.1813050912959235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035186546189444404,0.0,0.03514006840331214,0.0,0.0,0.0,0.0,156
157,0.0,0.0,0.0,0.0,0.2295782132582231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015390806577422401,0.015019308437000622,0.0,0.0,157
158,0.0,0.0,0.0,0.0,0.12029726523905993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07624056376516819,0.0,0.02330399490892887,0.0,0.0,0.0,0.0,158
159,0.0,0.0,0.0,0.0,0.12184243746425795,0.0,0.0,0.0,0.0,0.03625379437985628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023202152355857517,0.0,0.04511030471843222,0.0,0.0,0.0,0.0,159
160,0.0,0.0,0.0,0.0,0.20449455499649047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020055131912231447,0.0,0.052594999074935915,0.0,0.0,0.0,0.0,160
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04855111837387085,0.0,0.0,0.0,0.0,161
162,0.0,0.0,0.0,0.0,0.0985414719581604,0.0,0.0,0.0,0.0,0.035487864017486576,0.016989365816116334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05157436966896057,0.0,0.0,0.0,0.0,0.0,0.0,162
163,0.0,0.0,0.0,0.03062148440268732,0.10807644551800143,0.0,0.023624062538146973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06115874744230701,0.0,0.04057960356435468,0.0,0.0,0.0,0.0,163
164,0.009774876710696098,0.0,0.0,0.0,0.025301514527736567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017705148611313257,0.0,0.0,0.0,0.0,0.0,0.0,164
165,0.011234426072665624,0.0,0.0,0.0,0.15605531207152776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03952981744493757,0.0,0.03212649694510868,0.0,0.0,0.0,0.0,165
166,0.0,0.0,0.0,0.0,0.03167830780148506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01462885985771815,0.0,0.0,0.0,0.0,166
167,0.0,0.0,0.0,0.0,0.041744978197159305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270149496293837,0.0,0.013599943730138963,0.0,0.0,0.0,0.0,167
168,0.0,0.0,0.0,0.0,0.03682327958253714,0.0,0.0,0.0,0.0,0.01698587605586419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04891533232652224,0.0,0.0,0.0,0.0,168
169,0.0,0.0,0.0,0.0,0.16081145535344663,0.02115588991538338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583754855653514,0.0,0.0,0.0,0.0,169
170,0.0,0.0,0.0,0.0,0.06412862000926849,0.024858393976765293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13104600675644412,0.0,0.0,0.0,0.0,0.0,0.0,170
171,0.014758877713104775,0.0,0.0,0.0,0.12566686498707738,0.0,0.0,0.0,0.0,0.026581887541146113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06132935963827988,0.0,0.10031360182268866,0.0,0.0,0.0,0.0,171
172,0.0,0.0,0.0,0.0,0.12398515741030375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02968884805838267,0.0,0.0,0.0,0.0,172
173,0.0,0.0,0.0,0.0,0.199542338848114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020881266593933107,0.0,0.0,0.0,0.0,173
174,0.012024277640927223,0.0,0.0,0.0,0.12726135792270785,0.0,0.0,0.0,0.0,0.020061840934138143,0.017523748259390553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015561476830513246,0.0,0.0,0.0,0.0,174
175,0.0,0.0,0.0,0.0,0.11565702882680026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175
176,0.0,0.0,0.0,0.0,0.1111112325279801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04871612456109789,0.0,0.020750818429169832,0.0,0.0,0.0,0.0,176
177,0.0,0.0,0.0,0.0,0.08202560297374067,0.035496536000021575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10068444959048567,0.0,0.0,0.0,0.0,0.0,0.0,177
178,0.0,0.0,0.0,0.0,0.070919429063797,0.0,0.0,0.03902539014816284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151344633102417,0.0,0.0,0.0,0.0,178
179,0.0,0.0,0.0,0.0,0.0752402866880099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16552698984742165,0.0,0.03664242600401243,0.0,0.0,0.0,0.0,179
180,0.0,0.0,0.0,0.0,0.2801747679710388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180
181,0.0,0.0,0.0,0.0,0.04047602053844568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05214196082317468,0.0,0.0,0.0,0.0,0.0,0.0,181
182,0.0,0.0,0.0,0.0,0.17964279651641846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04717990976792795,0.0,0.0,0.0,0.0,0.0,0.0,182
183,0.0,0.0,0.0,0.0,0.1496091430837458,0.0,0.0,0.0,0.0,0.0,0.016083484346216374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03233699229630557,0.0,0.05510143664750186,0.0,0.0,0.0,0.0,183
184,0.02991829626262188,0.0,0.0,0.0,0.17708050552755594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12899785954505205,0.0,0.0501075703650713,0.0,0.0,0.0,0.0,184
185,0.0,0.0,0.0,0.0,0.09736563544720411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685010040178895,0.0,0.01539430022239685,0.0,0.0,0.0,0.0,185
186,0.012910172857087234,0.0,0.0,0.0,0.1368234712502052,0.0,0.0,0.0,0.012149554902109606,0.0,0.0,0.0,0.0,0.0,0.0,0.03285321490517978,0.0,0.0,0.0,0.0,0.04871790162448225,0.0,0.023249537780367095,0.0,0.0,0.0,0.0,186
187,0.0,0.0,0.0,0.0,0.10919562440652114,0.0,0.0,0.0,0.0,0.04975285896888146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03447271310366117,0.0,0.0,0.0,0.0,0.0,0.0,187
188,0.0,0.0,0.0,0.014712585556891656,0.08169343779163976,0.0,0.0,0.0,0.014545805031253446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010532777155599287,0.0,0.0,0.0,0.0,188
189,0.0,0.0,0.0,0.0,0.09163656085729599,0.0,0.0,0.0,0.012717997034390768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998749166727066,0.0,0.020682929704586666,0.0,0.0,0.0,0.0,189
190,0.02230394124984741,0.0,0.0,0.0,0.08427775382995606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07765325307846069,0.0,0.023526263236999512,0.0,0.0,0.0,0.0,190
191,0.0,0.0,0.0,0.0,0.16512613177299498,0.0,0.0,0.0,0.0,0.01931553363800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039296507835388184,0.0,0.030928187370300293,0.0,0.0,0.0,0.0,191
192,0.0,0.0,0.0,0.011163393966853619,0.16836387291550636,0.0,0.0,0.021455947309732437,0.0,0.0,0.030719105154275894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04424864985048771,0.0,0.030433394014835358,0.0,0.0,0.0,0.0,192
193,0.0,0.0,0.0,0.0,0.23819878250360488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193
194,0.0,0.0,0.0,0.0,0.1397592582200703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016639389489826403,0.0,0.0,0.016983231431559512,0.0,0.0,0.0,0.0,194
195,0.0,0.0,0.0,0.0,0.18489510279435378,0.01354691844720107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533686658510795,0.0,0.015064710607895484,0.0,0.0,0.0,0.0,195
